model,qid,task,episode,rtype,regime,cell,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
qwen3.5:9b,warmWater-5|T4|C2|4,warmWater,warmWater-5,T4,C2,T4xC2,E,E,0.7545843209695355,0.49873113396575264,0.5012688660342474,1,available,1,hard
qwen3.5:9b,warmWater-5|T4|C2|8,warmWater,warmWater-5,T4,C2,T4xC2,E,D,0.618234756903386,0.6256907577297376,0.3743092422702624,0,available,0,hard
qwen3.5:9b,warmWater-5|T4|C3|3,warmWater,warmWater-5,T4,C3,T4xC3,A,B,0.6911575381589139,0.6071438655926003,0.39285613440739975,0,available,1,hard
qwen3.5:9b,warmWater-5|T4|C3|4,warmWater,warmWater-5,T4,C3,T4xC3,C,C,0.5878011129919876,0.7355867407942336,0.2644132592057664,1,available,3,medium
qwen3.5:9b,warmWater-5|T4|C3|8,warmWater,warmWater-5,T4,C3,T4xC3,B,C,0.8433715289120054,0.37115458770559046,0.6288454122944096,0,available,1,hard
qwen3.5:9b,warmWater-6|T1|C1|7,warmWater,warmWater-6,T1,C1,T1xC1,C,C,0.8727280794613196,0.33051973426706266,0.6694802657329373,1,available,3,medium
qwen3.5:9b,warmWater-6|T1|C2|7,warmWater,warmWater-6,T1,C2,T1xC2,B,B,0.6647755525850133,0.5981264156916192,0.4018735843083808,1,available,0,hard
qwen3.5:9b,warmWater-6|T2|C1|7,warmWater,warmWater-6,T2,C1,T2xC1,E,D,0.690305096639884,0.6426676793497976,0.3573323206502024,0,available,1,hard
qwen3.5:9b,warmWater-6|T4|C2|3,warmWater,warmWater-6,T4,C2,T4xC2,C,E,0.5800454569479944,0.7726225826718417,0.2273774173281583,0,available,3,medium
qwen3.5:9b,warmWater-6|T4|C2|4,warmWater,warmWater-6,T4,C2,T4xC2,B,D,0.3148395746989414,0.9242117428450423,0.07578825715495774,0,available,1,hard
qwen3.5:9b,warmWater-6|T4|C2|8,warmWater,warmWater-6,T4,C2,T4xC2,E,C,0.7576361590647236,0.47013720565057204,0.529862794349428,0,available,0,hard
qwen3.5:9b,warmWater-6|T4|C3|3,warmWater,warmWater-6,T4,C3,T4xC3,E,E,0.3661493374159927,0.9259310918463458,0.07406890815365419,1,available,0,hard
qwen3.5:9b,warmWater-6|T4|C3|4,warmWater,warmWater-6,T4,C3,T4xC3,B,B,0.5966744100829334,0.7404713050912459,0.2595286949087541,1,available,1,hard
qwen3.5:9b,warmWater-6|T4|C3|8,warmWater,warmWater-6,T4,C3,T4xC3,D,C,0.4526276011158711,0.7378601217809314,0.2621398782190686,0,available,0,hard
qwen3.5:9b,warmWater-7|T2|C1|6,warmWater,warmWater-7,T2,C1,T2xC1,B,E,0.800869351432654,0.4539585176713885,0.5460414823286115,0,available,1,hard
qwen3.5:9b,warmWater-7|T3|C1|0,warmWater,warmWater-7,T3,C1,T3xC1,C,E,0.44462703524852254,0.8602404088884331,0.13975959111156688,0,available,1,hard
qwen3.5:9b,warmWater-7|T3|C2|0,warmWater,warmWater-7,T3,C2,T3xC2,B,D,0.7821047664841513,0.5002124144688341,0.49978758553116587,0,available,0,hard
qwen3.5:9b,warmWater-7|T4|C2|3,warmWater,warmWater-7,T4,C2,T4xC2,E,C,0.5406445554967001,0.7386068021970171,0.26139319780298287,0,available,2,medium
qwen3.5:9b,warmWater-7|T4|C2|4,warmWater,warmWater-7,T4,C2,T4xC2,A,D,0.6303366901674081,0.6954438101234729,0.3045561898765271,0,available,3,medium
qwen3.5:9b,warmWater-7|T4|C2|8,warmWater,warmWater-7,T4,C2,T4xC2,A,C,0.5875803919085368,0.6484553965168081,0.35154460348319194,0,available,3,medium
qwen3.5:9b,warmWater-7|T4|C3|3,warmWater,warmWater-7,T4,C3,T4xC3,A,E,0.42254313846220104,0.8963815980265372,0.10361840197346284,0,available,1,hard
qwen3.5:9b,warmWater-7|T4|C3|4,warmWater,warmWater-7,T4,C3,T4xC3,B,D,0.6608108355881788,0.672089996596021,0.327910003403979,0,available,0,hard
qwen3.5:9b,warmWater-7|T4|C3|8,warmWater,warmWater-7,T4,C3,T4xC3,E,B,0.9054494077654894,0.26092387586622234,0.7390761241337777,0,available,0,hard
qwen3.5:9b,warmWater-8|T2|C1|1,warmWater,warmWater-8,T2,C1,T2xC1,E,C,0.9155387495454789,0.23316101524086447,0.7668389847591355,0,available,0,hard
qwen3.5:9b,warmWater-8|T3|C1|0,warmWater,warmWater-8,T3,C1,T3xC1,B,C,0.45607845152231463,0.6876180431907889,0.3123819568092111,0,available,0,hard
qwen3.5:9b,warmWater-8|T3|C2|0,warmWater,warmWater-8,T3,C2,T3xC2,C,B,0.7717137829697515,0.4436108280295711,0.5563891719704289,0,available,1,hard
qwen3.5:9b,warmWater-8|T4|C2|3,warmWater,warmWater-8,T4,C2,T4xC2,D,A,0.5688005629036836,0.7311839295968476,0.26881607040315236,0,available,1,hard
qwen3.5:9b,warmWater-8|T4|C2|4,warmWater,warmWater-8,T4,C2,T4xC2,E,E,0.8115463514795196,0.4117370859651893,0.5882629140348107,1,available,1,hard
qwen3.5:9b,warmWater-8|T4|C2|8,warmWater,warmWater-8,T4,C2,T4xC2,C,A,0.5763200806436751,0.6574963587019351,0.3425036412980649,0,available,2,medium
qwen3.5:9b,warmWater-8|T4|C3|3,warmWater,warmWater-8,T4,C3,T4xC3,A,C,0.6301956883024442,0.6773389586527484,0.3226610413472516,0,available,1,hard
qwen3.5:9b,warmWater-8|T4|C3|4,warmWater,warmWater-8,T4,C3,T4xC3,C,C,0.4058903231429874,0.8797798516165142,0.12022014838348583,1,available,2,medium
qwen3.5:9b,warmWater-8|T4|C3|8,warmWater,warmWater-8,T4,C3,T4xC3,B,C,0.784381748523303,0.45621555768634364,0.5437844423136564,0,available,0,hard
qwen3.5:9b,warmWater-9|T2|C1|13,warmWater,warmWater-9,T2,C1,T2xC1,C,B,0.8399168540330579,0.355999894938189,0.6440001050618109,0,available,0,hard
qwen3.5:9b,warmWater-9|T3|C1|0,warmWater,warmWater-9,T3,C1,T3xC1,D,A,0.5726943220898328,0.5731507682156236,0.4268492317843764,0,available,1,hard
qwen3.5:9b,warmWater-9|T3|C2|0,warmWater,warmWater-9,T3,C2,T3xC2,D,E,0.8911784044214911,0.2882218793605681,0.7117781206394319,0,available,0,hard
qwen3.5:9b,warmWater-9|T4|C2|3,warmWater,warmWater-9,T4,C2,T4xC2,B,C,0.4016271801596176,0.8325170873503044,0.16748291264969561,0,available,1,hard
qwen3.5:9b,warmWater-9|T4|C2|8,warmWater,warmWater-9,T4,C2,T4xC2,E,C,0.7044910804327275,0.5442311756857893,0.45576882431421073,0,available,0,hard
qwen3.5:9b,warmWater-9|T4|C3|3,warmWater,warmWater-9,T4,C3,T4xC3,A,E,0.3576717610247458,0.8716949452347537,0.12830505476524634,0,available,2,medium
qwen3.5:9b,warmWater-9|T4|C3|4,warmWater,warmWater-9,T4,C3,T4xC3,E,E,0.6761090409838867,0.6092077238977331,0.39079227610226686,1,available,1,hard
qwen3.5:9b,warmWater-9|T4|C3|8,warmWater,warmWater-9,T4,C3,T4xC3,E,B,0.8506878010393479,0.35907904316699263,0.6409209568330074,0,available,0,hard
qwen3.5:9b,waterPlant-1|T2|C1|1,waterPlant,waterPlant-1,T2,C1,T2xC1,C,B,0.8389058213991878,0.3646218710928182,0.6353781289071818,0,available,2,medium
qwen3.5:9b,waterPlant-1|T4|C2|3,waterPlant,waterPlant-1,T4,C2,T4xC2,D,C,0.4155488401857496,0.8096326921234952,0.1903673078765048,0,available,0,hard
qwen3.5:9b,waterPlant-1|T4|C2|4,waterPlant,waterPlant-1,T4,C2,T4xC2,D,D,0.8441968081040976,0.352059772850485,0.6479402271495149,1,available,1,hard
qwen3.5:9b,waterPlant-1|T4|C2|8,waterPlant,waterPlant-1,T4,C2,T4xC2,A,A,0.6251204376174518,0.5301438410149072,0.4698561589850928,1,available,2,medium
qwen3.5:9b,waterPlant-1|T4|C3|3,waterPlant,waterPlant-1,T4,C3,T4xC3,A,C,0.5351552067188033,0.6620509360702835,0.33794906392971646,0,available,1,hard
qwen3.5:9b,waterPlant-1|T4|C3|4,waterPlant,waterPlant-1,T4,C3,T4xC3,D,D,0.9392016018687448,0.16761882727901078,0.8323811727209892,1,available,0,hard
qwen3.5:9b,waterPlant-10|T1|C1|4,waterPlant,waterPlant-10,T1,C1,T1xC1,B,B,0.5461958989190779,0.6733298651635917,0.3266701348364083,1,available,4,easy
qwen3.5:9b,waterPlant-10|T1|C2|4,waterPlant,waterPlant-10,T1,C2,T1xC2,C,C,0.9413077443418595,0.1637120677760893,0.8362879322239107,1,available,4,easy
qwen3.5:9b,waterPlant-10|T2|C1|4,waterPlant,waterPlant-10,T2,C1,T2xC1,D,E,0.7988406888570182,0.44165333471008633,0.5583466652899136,0,available,0,hard
qwen3.5:9b,waterPlant-10|T3|C1|0,waterPlant,waterPlant-10,T3,C1,T3xC1,E,B,0.39517674577088674,0.8818331485119454,0.11816685148805461,0,available,0,hard
qwen3.5:9b,waterPlant-10|T3|C2|0,waterPlant,waterPlant-10,T3,C2,T3xC2,E,A,0.3632061989819922,0.8433008876458444,0.15669911235415557,0,available,0,hard
qwen3.5:9b,waterPlant-10|T4|C2|3,waterPlant,waterPlant-10,T4,C2,T4xC2,E,A,0.5159616515294064,0.7640474639207505,0.2359525360792495,0,available,0,hard
qwen3.5:9b,waterPlant-10|T4|C2|4,waterPlant,waterPlant-10,T4,C2,T4xC2,B,B,0.7871786062309528,0.3886949326804718,0.6113050673195282,1,available,0,hard
qwen3.5:9b,waterPlant-10|T4|C2|8,waterPlant,waterPlant-10,T4,C2,T4xC2,E,E,0.39780388465291405,0.8450325431231092,0.15496745687689084,1,available,1,hard
qwen3.5:9b,waterPlant-10|T4|C3|3,waterPlant,waterPlant-10,T4,C3,T4xC3,A,A,0.5251676878717416,0.7306200624687639,0.2693799375312361,1,available,2,medium
qwen3.5:9b,waterPlant-10|T4|C3|4,waterPlant,waterPlant-10,T4,C3,T4xC3,A,A,0.9854224471292181,0.05473983217228516,0.9452601678277148,1,available,3,medium
qwen3.5:9b,waterPlant-10|T4|C3|8,waterPlant,waterPlant-10,T4,C3,T4xC3,C,C,0.7109499338584968,0.5488368520663702,0.45116314793362977,1,available,3,medium
qwen3.5:9b,waterPlant-2|T2|C1|1,waterPlant,waterPlant-2,T2,C1,T2xC1,E,C,0.9020392341201126,0.2725055094105584,0.7274944905894416,0,available,0,hard
qwen3.5:9b,waterPlant-2|T3|C1|0,waterPlant,waterPlant-2,T3,C1,T3xC1,A,E,0.8630410260056569,0.35065807424188894,0.649341925758111,0,available,1,hard
qwen3.5:9b,waterPlant-2|T3|C2|0,waterPlant,waterPlant-2,T3,C2,T3xC2,E,C,0.8650583445456398,0.3149594043299194,0.6850405956700806,0,available,0,hard
qwen3.5:9b,waterPlant-2|T4|C2|3,waterPlant,waterPlant-2,T4,C2,T4xC2,B,C,0.3837196553864459,0.765267110830431,0.23473288916956903,0,available,2,medium
qwen3.5:9b,waterPlant-2|T4|C2|4,waterPlant,waterPlant-2,T4,C2,T4xC2,C,C,0.9724918968688074,0.09583871436435619,0.9041612856356438,1,available,3,medium
qwen3.5:9b,waterPlant-2|T4|C2|8,waterPlant,waterPlant-2,T4,C2,T4xC2,C,C,0.9673828962858502,0.11194473757356818,0.8880552624264318,1,available,3,medium
qwen3.5:9b,waterPlant-2|T4|C3|3,waterPlant,waterPlant-2,T4,C3,T4xC3,A,C,0.8524531897244038,0.3492650053877298,0.6507349946122702,0,available,1,hard
qwen3.5:9b,waterPlant-2|T4|C3|4,waterPlant,waterPlant-2,T4,C3,T4xC3,C,C,0.9805129316999889,0.07361109995137993,0.9263889000486201,1,available,4,easy
qwen3.5:9b,waterPlant-2|T4|C3|8,waterPlant,waterPlant-2,T4,C3,T4xC3,C,C,0.7559493799067333,0.4528393738237352,0.5471606261762648,1,available,3,medium
qwen3.5:9b,waterPlant-3|T2|C1|5,waterPlant,waterPlant-3,T2,C1,T2xC1,B,C,0.5879043849311737,0.6782059889734392,0.3217940110265608,0,available,0,hard
qwen3.5:9b,waterPlant-3|T4|C2|3,waterPlant,waterPlant-3,T4,C2,T4xC2,C,D,0.4676760510623053,0.7495966515842415,0.2504033484157585,0,available,2,medium
qwen3.5:9b,waterPlant-3|T4|C2|7,waterPlant,waterPlant-3,T4,C2,T4xC2,C,C,0.6637443186600536,0.5913402716151883,0.4086597283848117,1,available,1,hard
qwen3.5:9b,waterPlant-3|T4|C3|3,waterPlant,waterPlant-3,T4,C3,T4xC3,D,D,0.9187804128645528,0.2396164894582378,0.7603835105417622,1,available,1,hard
qwen3.5:9b,waterPlant-3|T4|C3|7,waterPlant,waterPlant-3,T4,C3,T4xC3,B,A,0.6963470001658966,0.5594965184398357,0.4405034815601643,0,available,1,hard
qwen3.5:9b,waterPlant-4|T2|C1|2,waterPlant,waterPlant-4,T2,C1,T2xC1,C,A,0.7785382667327786,0.5045222922581102,0.4954777077418898,0,available,1,hard
qwen3.5:9b,waterPlant-4|T3|C1|0,waterPlant,waterPlant-4,T3,C1,T3xC1,B,D,0.5842993254153657,0.755091791853716,0.244908208146284,0,available,0,hard
qwen3.5:9b,waterPlant-4|T3|C2|0,waterPlant,waterPlant-4,T3,C2,T3xC2,C,D,0.876813070690564,0.3071671343463095,0.6928328656536905,0,available,0,hard
qwen3.5:9b,waterPlant-4|T4|C2|5,waterPlant,waterPlant-4,T4,C2,T4xC2,C,B,0.37163364617481776,0.842641191747174,0.157358808252826,0,available,2,medium
qwen3.5:9b,waterPlant-4|T4|C2|8,waterPlant,waterPlant-4,T4,C2,T4xC2,A,A,0.84111025964242,0.29434975682815506,0.705650243171845,1,available,2,medium
qwen3.5:9b,waterPlant-4|T4|C3|3,waterPlant,waterPlant-4,T4,C3,T4xC3,E,E,0.9463244998271737,0.168325434495024,0.831674565504976,1,available,1,hard
qwen3.5:9b,waterPlant-4|T4|C3|5,waterPlant,waterPlant-4,T4,C3,T4xC3,E,C,0.43422904520438993,0.847975887359067,0.15202411264093296,0,available,0,hard
qwen3.5:9b,waterPlant-4|T4|C3|8,waterPlant,waterPlant-4,T4,C3,T4xC3,A,A,0.5796525569379237,0.5984582250190871,0.4015417749809129,1,available,3,medium
qwen3.5:9b,waterPlant-5|T1|C1|5,waterPlant,waterPlant-5,T1,C1,T1xC1,A,A,0.5512077685331112,0.6346247865279904,0.36537521347200963,1,available,4,easy
qwen3.5:9b,waterPlant-5|T1|C2|5,waterPlant,waterPlant-5,T1,C2,T1xC2,E,E,0.7654205143657385,0.5071246747361234,0.49287532526387656,1,available,1,hard
qwen3.5:9b,waterPlant-5|T2|C1|4,waterPlant,waterPlant-5,T2,C1,T2xC1,D,E,0.7429702497473779,0.4703479828939218,0.5296520171060781,0,available,0,hard
qwen3.5:9b,waterPlant-5|T3|C1|0,waterPlant,waterPlant-5,T3,C1,T3xC1,E,B,0.40726904527452407,0.8267708196208966,0.1732291803791034,0,available,0,hard
qwen3.5:9b,waterPlant-5|T3|C2|0,waterPlant,waterPlant-5,T3,C2,T3xC2,A,B,0.46638873472770415,0.797337695567046,0.20266230443295397,0,available,1,hard
qwen3.5:9b,waterPlant-5|T4|C2|1,waterPlant,waterPlant-5,T4,C2,T4xC2,A,D,0.3523031693098767,0.9291944140202492,0.07080558597975084,0,available,1,hard
qwen3.5:9b,waterPlant-5|T4|C2|3,waterPlant,waterPlant-5,T4,C2,T4xC2,B,C,0.7516807477113375,0.5118848855612433,0.48811511443875666,0,available,1,hard
qwen3.5:9b,waterPlant-5|T4|C2|4,waterPlant,waterPlant-5,T4,C2,T4xC2,A,A,0.6189609963974165,0.5728848889909448,0.4271151110090552,1,available,2,medium
qwen3.5:9b,waterPlant-5|T4|C3|1,waterPlant,waterPlant-5,T4,C3,T4xC3,E,E,0.42073180355482326,0.7744465525508448,0.22555344744915518,1,available,2,medium
qwen3.5:9b,waterPlant-5|T4|C3|3,waterPlant,waterPlant-5,T4,C3,T4xC3,A,C,0.3054077775519469,0.9523548664041015,0.0476451335958985,0,available,1,hard
qwen3.5:9b,waterPlant-5|T4|C3|4,waterPlant,waterPlant-5,T4,C3,T4xC3,B,B,0.9825944994518927,0.06877252653606897,0.931227473463931,1,available,1,hard
qwen3.5:9b,waterPlant-6|T1|C1|5,waterPlant,waterPlant-6,T1,C1,T1xC1,E,E,0.49142204542438844,0.6835146358561157,0.3164853641438843,1,available,3,medium
qwen3.5:9b,waterPlant-6|T1|C2|5,waterPlant,waterPlant-6,T1,C2,T1xC2,B,B,0.8571449741590752,0.30554889765729504,0.6944511023427049,1,available,0,hard
qwen3.5:9b,waterPlant-6|T2|C1|4,waterPlant,waterPlant-6,T2,C1,T2xC1,C,A,0.6392909446210795,0.5847277219846592,0.41527227801534083,0,available,0,hard
qwen3.5:9b,waterPlant-6|T4|C2|1,waterPlant,waterPlant-6,T4,C2,T4xC2,C,C,0.5671682265294588,0.7105530179451968,0.28944698205480324,1,available,3,medium
qwen3.5:9b,waterPlant-6|T4|C2|3,waterPlant,waterPlant-6,T4,C2,T4xC2,E,B,0.482157894862559,0.7938085736854319,0.2061914263145681,0,available,1,hard
qwen3.5:9b,waterPlant-6|T4|C2|4,waterPlant,waterPlant-6,T4,C2,T4xC2,A,A,0.8259483332947686,0.3534681479998951,0.6465318520001049,1,available,1,hard
qwen3.5:9b,waterPlant-6|T4|C3|1,waterPlant,waterPlant-6,T4,C3,T4xC3,A,C,0.9652561301126685,0.10910742599728017,0.8908925740027198,0,available,0,hard
qwen3.5:9b,waterPlant-6|T4|C3|3,waterPlant,waterPlant-6,T4,C3,T4xC3,D,E,0.5201191073238846,0.8233268960503886,0.17667310394961144,0,available,1,hard
qwen3.5:9b,waterPlant-6|T4|C3|4,waterPlant,waterPlant-6,T4,C3,T4xC3,A,A,0.9778584655604057,0.08015898591772569,0.9198410140822744,1,available,3,medium
qwen3.5:9b,waterPlant-7|T2|C1|0,waterPlant,waterPlant-7,T2,C1,T2xC1,D,E,0.6686524558917977,0.6294461025117469,0.37055389748825307,0,available,0,hard
qwen3.5:9b,waterPlant-7|T3|C1|0,waterPlant,waterPlant-7,T3,C1,T3xC1,A,E,0.43749065731824743,0.8795338438928814,0.12046615610711864,0,available,0,hard
qwen3.5:9b,waterPlant-7|T3|C2|0,waterPlant,waterPlant-7,T3,C2,T3xC2,A,B,0.6426438334583472,0.6886261447700905,0.31137385522990946,0,available,0,hard
qwen3.5:9b,waterPlant-7|T4|C2|3,waterPlant,waterPlant-7,T4,C2,T4xC2,D,B,0.5713343715867515,0.7051729369834775,0.2948270630165225,0,available,2,medium
qwen3.5:9b,waterPlant-7|T4|C2|4,waterPlant,waterPlant-7,T4,C2,T4xC2,E,E,0.951015235175587,0.14993031784429436,0.8500696821557057,1,available,2,medium
qwen3.5:9b,waterPlant-7|T4|C2|8,waterPlant,waterPlant-7,T4,C2,T4xC2,B,B,0.5237526381338835,0.5249013360493094,0.47509866395069056,1,available,3,medium
qwen3.5:9b,waterPlant-7|T4|C3|3,waterPlant,waterPlant-7,T4,C3,T4xC3,B,B,0.6364837348709012,0.6746618915073234,0.32533810849267664,1,available,1,hard
qwen3.5:9b,waterPlant-7|T4|C3|8,waterPlant,waterPlant-7,T4,C3,T4xC3,B,B,0.47100902530841166,0.7311602130443672,0.2688397869556328,1,available,2,medium
qwen3.5:9b,waterPlant-8|T2|C1|2,waterPlant,waterPlant-8,T2,C1,T2xC1,B,C,0.7638982201464805,0.47375041859077144,0.5262495814092285,0,available,0,hard
qwen3.5:9b,waterPlant-8|T3|C1|0,waterPlant,waterPlant-8,T3,C1,T3xC1,B,E,0.7524336746883911,0.5310904162260626,0.46890958377393743,0,available,1,hard
qwen3.5:9b,waterPlant-8|T3|C2|0,waterPlant,waterPlant-8,T3,C2,T3xC2,A,B,0.8384978675921847,0.3730297328734594,0.6269702671265406,0,available,0,hard
qwen3.5:9b,waterPlant-8|T4|C2|3,waterPlant,waterPlant-8,T4,C2,T4xC2,C,C,0.5471270701381249,0.7897175926729638,0.21028240732703618,1,available,0,hard
qwen3.5:9b,waterPlant-8|T4|C2|4,waterPlant,waterPlant-8,T4,C2,T4xC2,C,C,0.9558115018378068,0.14730861440548612,0.8526913855945139,1,available,4,easy
qwen3.5:9b,waterPlant-8|T4|C2|8,waterPlant,waterPlant-8,T4,C2,T4xC2,B,B,0.8039151733637655,0.42034745243177996,0.57965254756822,1,available,3,medium
qwen3.5:9b,waterPlant-8|T4|C3|3,waterPlant,waterPlant-8,T4,C3,T4xC3,A,A,0.5430986347925951,0.6685889838699978,0.33141101613000223,1,available,1,hard
qwen3.5:9b,waterPlant-8|T4|C3|4,waterPlant,waterPlant-8,T4,C3,T4xC3,E,E,0.8563909977119981,0.33587808267069724,0.6641219173293027,1,available,1,hard
qwen3.5:9b,waterPlant-8|T4|C3|8,waterPlant,waterPlant-8,T4,C3,T4xC3,B,E,0.5139668314701407,0.799356226729889,0.20064377327011096,0,available,1,hard
qwen3.5:9b,waterPlant-9|T2|C1|4,waterPlant,waterPlant-9,T2,C1,T2xC1,E,B,0.9156435572236499,0.22136468474974247,0.7786353152502575,0,available,1,hard
qwen3.5:9b,waterPlant-9|T3|C1|0,waterPlant,waterPlant-9,T3,C1,T3xC1,E,C,0.40692749066408157,0.8363012068880598,0.16369879311194024,0,available,0,hard
qwen3.5:9b,waterPlant-9|T3|C2|0,waterPlant,waterPlant-9,T3,C2,T3xC2,A,D,0.62479223308623,0.592056526511723,0.407943473488277,0,available,0,hard
qwen3.5:9b,waterPlant-9|T4|C2|3,waterPlant,waterPlant-9,T4,C2,T4xC2,A,B,0.4510927790709807,0.8453462685952319,0.15465373140476812,0,available,1,hard
qwen3.5:9b,waterPlant-9|T4|C2|4,waterPlant,waterPlant-9,T4,C2,T4xC2,A,A,0.6641021035071673,0.4976589382886326,0.5023410617113674,1,available,3,medium
qwen3.5:9b,waterPlant-9|T4|C2|8,waterPlant,waterPlant-9,T4,C2,T4xC2,B,B,0.6150338925283799,0.570022320713548,0.42997767928645203,1,available,4,easy
qwen3.5:9b,waterPlant-9|T4|C3|3,waterPlant,waterPlant-9,T4,C3,T4xC3,E,E,0.5302075429833206,0.7872870595619121,0.21271294043808786,1,available,1,hard
qwen3.5:9b,waterPlant-9|T4|C3|4,waterPlant,waterPlant-9,T4,C3,T4xC3,A,A,0.9899402656934444,0.04029352353486134,0.9597064764651386,1,available,2,medium
qwen3.5:9b,waterPlant-9|T4|C3|8,waterPlant,waterPlant-9,T4,C3,T4xC3,A,A,0.8843576168443252,0.30570898063727125,0.6942910193627287,1,available,2,medium
qwen3.5:27b,boilWater-1|T2|C1|4,boilWater,boilWater-1,T2,C1,T2xC1,B,A,0.6200052012983428,0.4499545209088849,0.5500454790911151,0,available,0,hard
qwen3.5:27b,boilWater-1|T3|C1|0,boilWater,boilWater-1,T3,C1,T3xC1,C,D,0.8827849497692317,0.3043563989171437,0.6956436010828563,0,available,0,hard
qwen3.5:27b,boilWater-1|T3|C2|0,boilWater,boilWater-1,T3,C2,T3xC2,A,B,0.330024384872155,0.8455542126633661,0.15444578733663394,0,available,0,hard
qwen3.5:27b,boilWater-1|T4|C2|5,boilWater,boilWater-1,T4,C2,T4xC2,E,E,0.5062622265463559,0.7331883148482413,0.2668116851517587,1,available,1,hard
qwen3.5:27b,boilWater-1|T4|C3|4,boilWater,boilWater-1,T4,C3,T4xC3,D,D,0.9868201927756994,0.05033171383539907,0.949668286164601,1,available,0,hard
qwen3.5:27b,boilWater-1|T4|C3|5,boilWater,boilWater-1,T4,C3,T4xC3,B,B,0.7986654107312209,0.43209217269616385,0.5679078273038362,1,available,1,hard
qwen3.5:27b,boilWater-10|T2|C1|1,boilWater,boilWater-10,T2,C1,T2xC1,C,D,0.5326476709604608,0.6773140716883991,0.3226859283116009,0,available,1,hard
qwen3.5:27b,boilWater-10|T3|C1|0,boilWater,boilWater-10,T3,C1,T3xC1,A,A,0.7653538824823866,0.3747825974744146,0.6252174025255854,1,available,2,medium
qwen3.5:27b,boilWater-10|T3|C2|0,boilWater,boilWater-10,T3,C2,T3xC2,E,B,0.9132011235990322,0.2353341816669209,0.7646658183330791,0,available,2,medium
qwen3.5:27b,boilWater-10|T4|C2|3,boilWater,boilWater-10,T4,C2,T4xC2,E,E,0.9822366799651636,0.06772477621423942,0.9322752237857606,1,available,1,hard
qwen3.5:27b,boilWater-10|T4|C2|4,boilWater,boilWater-10,T4,C2,T4xC2,D,D,0.6914872361031924,0.47637989903195216,0.5236201009680479,1,available,3,medium
qwen3.5:27b,boilWater-10|T4|C2|5,boilWater,boilWater-10,T4,C2,T4xC2,D,D,0.7298529981130437,0.4949700226095899,0.5050299773904101,1,available,2,medium
qwen3.5:27b,boilWater-10|T4|C3|3,boilWater,boilWater-10,T4,C3,T4xC3,E,E,0.9798291573822668,0.07709947464115896,0.922900525358841,1,available,1,hard
qwen3.5:27b,boilWater-10|T4|C3|4,boilWater,boilWater-10,T4,C3,T4xC3,A,A,0.8562410324173564,0.3641334544839816,0.6358665455160184,1,available,2,medium
qwen3.5:27b,boilWater-10|T4|C3|5,boilWater,boilWater-10,T4,C3,T4xC3,C,C,0.8096889016445143,0.3512489458811715,0.6487510541188285,1,available,2,medium
qwen3.5:27b,boilWater-2|T2|C1|0,boilWater,boilWater-2,T2,C1,T2xC1,D,B,0.30861439007908464,0.8939158388952047,0.10608416110479535,0,available,1,hard
qwen3.5:27b,boilWater-2|T3|C1|0,boilWater,boilWater-2,T3,C1,T3xC1,C,D,0.855009525790642,0.36232092871150506,0.637679071288495,0,available,2,medium
qwen3.5:27b,boilWater-2|T3|C2|0,boilWater,boilWater-2,T3,C2,T3xC2,D,B,0.532843664288198,0.5736025979594813,0.4263974020405187,0,available,1,hard
qwen3.5:27b,boilWater-2|T4|C2|3,boilWater,boilWater-2,T4,C2,T4xC2,A,A,0.8724206898659055,0.2976363761193556,0.7023636238806443,1,available,2,medium
qwen3.5:27b,boilWater-2|T4|C2|4,boilWater,boilWater-2,T4,C2,T4xC2,C,C,0.9914973409780927,0.03616715233468989,0.9638328476653101,1,available,0,hard
qwen3.5:27b,boilWater-2|T4|C2|5,boilWater,boilWater-2,T4,C2,T4xC2,B,B,0.48217672892901475,0.7536609146599506,0.24633908534004945,1,available,2,medium
qwen3.5:27b,boilWater-2|T4|C3|3,boilWater,boilWater-2,T4,C3,T4xC3,A,A,0.864976418783277,0.30848565918224613,0.6915143408177539,1,available,3,medium
qwen3.5:27b,boilWater-2|T4|C3|4,boilWater,boilWater-2,T4,C3,T4xC3,B,B,0.9734607028977028,0.09475243273398253,0.9052475672660175,1,available,1,hard
qwen3.5:27b,boilWater-2|T4|C3|5,boilWater,boilWater-2,T4,C3,T4xC3,D,D,0.8146652836762578,0.42217414936936537,0.5778258506306346,1,available,1,hard
qwen3.5:27b,boilWater-3|T2|C1|0,boilWater,boilWater-3,T2,C1,T2xC1,E,D,0.7452006245012699,0.5643634429802385,0.43563655701976145,0,available,0,hard
qwen3.5:27b,boilWater-3|T3|C1|0,boilWater,boilWater-3,T3,C1,T3xC1,C,C,0.516458384669358,0.7558989063793061,0.24410109362069388,1,available,1,hard
qwen3.5:27b,boilWater-3|T3|C2|0,boilWater,boilWater-3,T3,C2,T3xC2,B,B,0.6141478626079446,0.5063166319970245,0.4936833680029755,1,available,1,hard
qwen3.5:27b,boilWater-3|T4|C2|3,boilWater,boilWater-3,T4,C2,T4xC2,E,E,0.9887740492982919,0.04630586808070233,0.9536941319192976,1,available,1,hard
qwen3.5:27b,boilWater-3|T4|C2|4,boilWater,boilWater-3,T4,C2,T4xC2,D,D,0.807120934999016,0.4399711231496071,0.5600288768503929,1,available,3,medium
