episode,sample_second,source_timestamp_sec,action,scene_graph_text,raw_l1_line,source
boilWater2,52,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,53,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,54,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,55,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,56,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,57,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,58,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,59,25,Pick up pot,"pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","00:25. Action: Pick up pot. Visual observation: pot (empty), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. pot is on the right of stove burner-1. pot is on the right of stove burner-2. stove burner-2 is on the left of stove burner-1. stove burner-1 is on top of stove burner-2. pot is on top of stove burner-3. stove burner-1 is on top of stove burner-3. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-1 is on top of stove burner-4. stove burner-4 is on top of stove burner-2. stove burner-2 is on top of stove burner-4. stove burner-4 is on top of stove burner-3. pot is inside sink. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,60,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,61,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,62,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,63,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,64,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,65,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,66,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,67,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,68,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,69,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,70,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,71,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,72,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,73,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,74,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,75,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,76,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,77,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,78,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,79,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,80,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,81,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,82,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,83,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,84,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,85,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,86,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,87,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,88,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,89,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,90,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,91,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,92,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,93,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,94,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,95,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,96,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,97,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,98,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,99,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,100,60,Put pot in sink,"stove burner, sink. nothing is inside robot gripper.","01:00. Action: Put pot in sink. Visual observation: stove burner, sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,101,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,102,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,103,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,104,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,105,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,106,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
boilWater2,107,101,Pick up pot,"faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","01:41. Action: Pick up pot. Visual observation: faucet (toggled off), stove burner-1, stove burner-2, stove burner-3, stove burner-4, sink. stove burner-2 is on top of stove burner-1. stove burner-3 is on top of stove burner-1. stove burner-3 is on top of stove burner-2. stove burner-2 is on top of stove burner-3. stove burner-4 is on top of stove burner-1. stove burner-4 is on top of stove burner-2. stove burner-4 is on top of stove burner-3. stove burner-1 is inside sink. stove burner-2 is inside sink. stove burner-3 is inside sink. stove burner-4 is inside sink. nothing is inside robot gripper.","state_summary_L1 cache (all cached episodes, 1s sampling)"
